date,product,venue,sales
2023-02-15,Bread,Pune_Store_1,176
2023-02-16,Bread,Pune_Store_1,168
2023-02-17,Bread,Pune_Store_1,156
2023-02-18,Bread,Pune_Store_1,178
2023-02-19,Bread,Pune_Store_1,178
2023-02-20,Bread,Pune_Store_1,171
2023-02-21,Bread,Pune_Store_1,178
2023-02-22,Bread,Pune_Store_1,162
2023-02-23,Bread,Pune_Store_1,174
2023-02-24,Bread,Pune_Store_1,169
2023-02-25,Bread,Pune_Store_1,177
2023-02-26,Bread,Pune_Store_1,189
2023-02-27,Bread,Pune_Store_1,183
2023-02-28,Bread,Pune_Store_1,166
2023-03-01,Bread,Pune_Store_1,171
2023-03-02,Bread,Pune_Store_1,168
2023-03-03,Bread,Pune_Store_1,163
2023-03-04,Bread,Pune_Store_1,185
2023-03-05,Bread,Pune_Store_1,182
2023-03-06,Bread,Pune_Store_1,165
2023-03-07,Bread,Pune_Store_1,167
2023-03-08,Bread,Pune_Store_1,177
2023-03-09,Bread,Pune_Store_1,172
2023-03-10,Bread,Pune_Store_1,176
2023-03-11,Bread,Pune_Store_1,184
2023-03-12,Bread,Pune_Store_1,182
2023-03-13,Bread,Pune_Store_1,167
2023-03-14,Bread,Pune_Store_1,165
2023-03-15,Bread,Pune_Store_1,173
2023-03-16,Bread,Pune_Store_1,170
2023-03-17,Bread,Pune_Store_1,170
2023-03-18,Bread,Pune_Store_1,179
2023-03-19,Bread,Pune_Store_1,182
2023-03-20,Bread,Pune_Store_1,159
2023-03-21,Bread,Pune_Store_1,168
2023-03-22,Bread,Pune_Store_1,161
2023-03-23,Bread,Pune_Store_1,166
2023-03-24,Bread,Pune_Store_1,172
2023-03-25,Bread,Pune_Store_1,171
2023-03-26,Bread,Pune_Store_1,194
2023-03-27,Bread,Pune_Store_1,182
2023-03-28,Bread,Pune_Store_1,166
2023-03-29,Bread,Pune_Store_1,160
2023-03-30,Bread,Pune_Store_1,175
2023-03-31,Bread,Pune_Store_1,177
2023-04-01,Bread,Pune_Store_1,196
2023-04-02,Bread,Pune_Store_1,184
2023-04-03,Bread,Pune_Store_1,172
2023-04-04,Bread,Pune_Store_1,169
2023-04-05,Bread,Pune_Store_1,177
2023-04-06,Bread,Pune_Store_1,163
2023-04-07,Bread,Pune_Store_1,163
2023-04-08,Bread,Pune_Store_1,179
2023-04-09,Bread,Pune_Store_1,194
2023-04-10,Bread,Pune_Store_1,173
2023-04-11,Bread,Pune_Store_1,166
2023-04-12,Bread,Pune_Store_1,165
2023-04-13,Bread,Pune_Store_1,163
2023-04-14,Bread,Pune_Store_1,159
2023-04-15,Bread,Pune_Store_1,191
2023-04-16,Bread,Pune_Store_1,197
2023-04-17,Bread,Pune_Store_1,166
2023-04-18,Bread,Pune_Store_1,174
2023-04-19,Bread,Pune_Store_1,162
2023-04-20,Bread,Pune_Store_1,166
2023-04-21,Bread,Pune_Store_1,169
2023-04-22,Bread,Pune_Store_1,183
2023-04-23,Bread,Pune_Store_1,184
2023-04-24,Bread,Pune_Store_1,176
2023-04-25,Bread,Pune_Store_1,176
2023-04-26,Bread,Pune_Store_1,160
2023-04-27,Bread,Pune_Store_1,174
2023-04-28,Bread,Pune_Store_1,171
2023-04-29,Bread,Pune_Store_1,178
2023-04-30,Bread,Pune_Store_1,198
2023-05-01,Bread,Pune_Store_1,166
2023-05-02,Bread,Pune_Store_1,170
2023-05-03,Bread,Pune_Store_1,166
2023-05-04,Bread,Pune_Store_1,173
2023-05-05,Bread,Pune_Store_1,172
2023-05-06,Bread,Pune_Store_1,176
2023-05-07,Bread,Pune_Store_1,177
2023-05-08,Bread,Pune_Store_1,171
2023-05-09,Bread,Pune_Store_1,179
2023-05-10,Bread,Pune_Store_1,165
2023-05-11,Bread,Pune_Store_1,176
2023-05-12,Bread,Pune_Store_1,166
2023-05-13,Bread,Pune_Store_1,182
2023-05-14,Bread,Pune_Store_1,174
2023-05-15,Bread,Pune_Store_1,172
2023-05-16,Bread,Pune_Store_1,175
2023-05-17,Bread,Pune_Store_1,179
2023-05-18,Bread,Pune_Store_1,165
2023-05-19,Bread,Pune_Store_1,175
2023-05-20,Bread,Pune_Store_1,184
2023-05-21,Bread,Pune_Store_1,188
2023-05-22,Bread,Pune_Store_1,170
2023-05-23,Bread,Pune_Store_1,173
2023-05-24,Bread,Pune_Store_1,162
2023-05-25,Bread,Pune_Store_1,172
2023-05-26,Bread,Pune_Store_1,171
2023-05-27,Bread,Pune_Store_1,180
2023-05-28,Bread,Pune_Store_1,184
2023-05-29,Bread,Pune_Store_1,170
2023-05-30,Bread,Pune_Store_1,178
2023-05-31,Bread,Pune_Store_1,174
2023-06-01,Bread,Pune_Store_1,163
2023-06-02,Bread,Pune_Store_1,176
2023-06-03,Bread,Pune_Store_1,186
2023-06-04,Bread,Pune_Store_1,179
2023-06-05,Bread,Pune_Store_1,176
2023-06-06,Bread,Pune_Store_1,175
2023-06-07,Bread,Pune_Store_1,167
2023-06-08,Bread,Pune_Store_1,169
2023-06-09,Bread,Pune_Store_1,166
2023-06-10,Bread,Pune_Store_1,179
2023-06-11,Bread,Pune_Store_1,173
2023-06-12,Bread,Pune_Store_1,161
2023-06-13,Bread,Pune_Store_1,181
2023-06-14,Bread,Pune_Store_1,164
2023-06-15,Bread,Pune_Store_1,176
2023-06-16,Bread,Pune_Store_1,156
2023-06-17,Bread,Pune_Store_1,187
2023-06-18,Bread,Pune_Store_1,182
2023-06-19,Bread,Pune_Store_1,175
2023-06-20,Bread,Pune_Store_1,175
2023-06-21,Bread,Pune_Store_1,162
2023-06-22,Bread,Pune_Store_1,169
2023-06-23,Bread,Pune_Store_1,174
2023-06-24,Bread,Pune_Store_1,177
2023-06-25,Bread,Pune_Store_1,196
2023-06-26,Bread,Pune_Store_1,171
2023-06-27,Bread,Pune_Store_1,168
2023-06-28,Bread,Pune_Store_1,184
2023-06-29,Bread,Pune_Store_1,174
2023-06-30,Bread,Pune_Store_1,174
2023-07-01,Bread,Pune_Store_1,189
2023-07-02,Bread,Pune_Store_1,181
2023-07-03,Bread,Pune_Store_1,179
2023-07-04,Bread,Pune_Store_1,168
2023-07-05,Bread,Pune_Store_1,183
2023-07-06,Bread,Pune_Store_1,157
2023-07-07,Bread,Pune_Store_1,164
2023-07-08,Bread,Pune_Store_1,194
2023-07-09,Bread,Pune_Store_1,192
2023-07-10,Bread,Pune_Store_1,166
2023-07-11,Bread,Pune_Store_1,172
2023-07-12,Bread,Pune_Store_1,182
2023-07-13,Bread,Pune_Store_1,172
2023-07-14,Bread,Pune_Store_1,169
2023-07-15,Bread,Pune_Store_1,195
2023-07-16,Bread,Pune_Store_1,190
2023-07-17,Bread,Pune_Store_1,171
2023-07-18,Bread,Pune_Store_1,178
2023-07-19,Bread,Pune_Store_1,164
2023-07-20,Bread,Pune_Store_1,160
2023-07-21,Bread,Pune_Store_1,163
2023-07-22,Bread,Pune_Store_1,175
2023-07-23,Bread,Pune_Store_1,196
2023-07-24,Bread,Pune_Store_1,172
2023-07-25,Bread,Pune_Store_1,163
2023-07-26,Bread,Pune_Store_1,167
2023-07-27,Bread,Pune_Store_1,169
2023-07-28,Bread,Pune_Store_1,157
2023-07-29,Bread,Pune_Store_1,197
2023-07-30,Bread,Pune_Store_1,181
2023-07-31,Bread,Pune_Store_1,171
2023-08-01,Bread,Pune_Store_1,165
2023-08-02,Bread,Pune_Store_1,166
2023-08-03,Bread,Pune_Store_1,168
2023-08-04,Bread,Pune_Store_1,170
2023-08-05,Bread,Pune_Store_1,184
2023-08-06,Bread,Pune_Store_1,190
2023-08-07,Bread,Pune_Store_1,169
2023-08-08,Bread,Pune_Store_1,165
2023-08-09,Bread,Pune_Store_1,172
2023-08-10,Bread,Pune_Store_1,179
2023-08-11,Bread,Pune_Store_1,161
2023-08-12,Bread,Pune_Store_1,188
2023-08-13,Bread,Pune_Store_1,187
2023-08-14,Bread,Pune_Store_1,163
2023-08-15,Bread,Pune_Store_1,177
2023-08-16,Bread,Pune_Store_1,163
2023-08-17,Bread,Pune_Store_1,164
2023-08-18,Bread,Pune_Store_1,169
2023-08-19,Bread,Pune_Store_1,183
2023-08-20,Bread,Pune_Store_1,184
2023-08-21,Bread,Pune_Store_1,182
2023-08-22,Bread,Pune_Store_1,171
2023-08-23,Bread,Pune_Store_1,173
2023-08-24,Bread,Pune_Store_1,166
2023-08-25,Bread,Pune_Store_1,159
2023-08-26,Bread,Pune_Store_1,199
2023-08-27,Bread,Pune_Store_1,180
2023-08-28,Bread,Pune_Store_1,169
2023-08-29,Bread,Pune_Store_1,163
2023-08-30,Bread,Pune_Store_1,170
2023-08-31,Bread,Pune_Store_1,175
2023-09-01,Bread,Pune_Store_1,168
2023-09-02,Bread,Pune_Store_1,175
2023-09-03,Bread,Pune_Store_1,186
2023-09-04,Bread,Pune_Store_1,173
2023-09-05,Bread,Pune_Store_1,177
2023-09-06,Bread,Pune_Store_1,158
2023-09-07,Bread,Pune_Store_1,178
2023-09-08,Bread,Pune_Store_1,172
2023-09-09,Bread,Pune_Store_1,184
2023-09-10,Bread,Pune_Store_1,180
2023-09-11,Bread,Pune_Store_1,175
2023-09-12,Bread,Pune_Store_1,179
2023-09-13,Bread,Pune_Store_1,161
2023-09-14,Bread,Pune_Store_1,159
2023-09-15,Bread,Pune_Store_1,164
2023-09-16,Bread,Pune_Store_1,181
2023-09-17,Bread,Pune_Store_1,191
2023-09-18,Bread,Pune_Store_1,166
2023-09-19,Bread,Pune_Store_1,162
2023-09-20,Bread,Pune_Store_1,158
2023-09-21,Bread,Pune_Store_1,165
2023-09-22,Bread,Pune_Store_1,164
2023-09-23,Bread,Pune_Store_1,187
2023-09-24,Bread,Pune_Store_1,189
2023-09-25,Bread,Pune_Store_1,169
2023-09-26,Bread,Pune_Store_1,175
2023-09-27,Bread,Pune_Store_1,175
2023-09-28,Bread,Pune_Store_1,170
2023-09-29,Bread,Pune_Store_1,169
2023-09-30,Bread,Pune_Store_1,194
2023-10-01,Bread,Pune_Store_1,221
2023-10-02,Bread,Pune_Store_1,207
2023-10-03,Bread,Pune_Store_1,191
2023-10-04,Bread,Pune_Store_1,191
2023-10-05,Bread,Pune_Store_1,196
2023-10-06,Bread,Pune_Store_1,189
2023-10-07,Bread,Pune_Store_1,212
2023-10-08,Bread,Pune_Store_1,216
2023-10-09,Bread,Pune_Store_1,199
2023-10-10,Bread,Pune_Store_1,199
2023-10-11,Bread,Pune_Store_1,194
2023-10-12,Bread,Pune_Store_1,194
2023-10-13,Bread,Pune_Store_1,208
2023-10-14,Bread,Pune_Store_1,213
2023-10-15,Bread,Pune_Store_1,205
2023-10-16,Bread,Pune_Store_1,203
2023-10-17,Bread,Pune_Store_1,183
2023-10-18,Bread,Pune_Store_1,204
2023-10-19,Bread,Pune_Store_1,195
2023-10-20,Bread,Pune_Store_1,193
2023-10-21,Bread,Pune_Store_1,204
2023-10-22,Bread,Pune_Store_1,205
2023-10-23,Bread,Pune_Store_1,191
2023-10-24,Bread,Pune_Store_1,197
2023-10-25,Bread,Pune_Store_1,193
2023-10-26,Bread,Pune_Store_1,189
2023-10-27,Bread,Pune_Store_1,196
2023-10-28,Bread,Pune_Store_1,201
2023-10-29,Bread,Pune_Store_1,210
2023-10-30,Bread,Pune_Store_1,192
2023-10-31,Bread,Pune_Store_1,198
2023-11-01,Bread,Pune_Store_1,190
2023-11-02,Bread,Pune_Store_1,184
2023-11-03,Bread,Pune_Store_1,201
2023-11-04,Bread,Pune_Store_1,217
2023-11-05,Bread,Pune_Store_1,212
2023-11-06,Bread,Pune_Store_1,206
2023-11-07,Bread,Pune_Store_1,206
2023-11-08,Bread,Pune_Store_1,190
2023-11-09,Bread,Pune_Store_1,188
2023-11-10,Bread,Pune_Store_1,200
2023-11-11,Bread,Pune_Store_1,214
2023-11-12,Bread,Pune_Store_1,208
2023-11-13,Bread,Pune_Store_1,196
2023-11-14,Bread,Pune_Store_1,194
2023-11-15,Bread,Pune_Store_1,187
2023-11-16,Bread,Pune_Store_1,198
2023-11-17,Bread,Pune_Store_1,191
2023-11-18,Bread,Pune_Store_1,214
2023-11-19,Bread,Pune_Store_1,205
2023-11-20,Bread,Pune_Store_1,203
2023-11-21,Bread,Pune_Store_1,192
2023-11-22,Bread,Pune_Store_1,192
2023-11-23,Bread,Pune_Store_1,202
2023-11-24,Bread,Pune_Store_1,195
2023-11-25,Bread,Pune_Store_1,214
2023-11-26,Bread,Pune_Store_1,221
2023-11-27,Bread,Pune_Store_1,199
2023-11-28,Bread,Pune_Store_1,202
2023-11-29,Bread,Pune_Store_1,191
2023-11-30,Bread,Pune_Store_1,202
2023-12-01,Bread,Pune_Store_1,189
2023-12-02,Bread,Pune_Store_1,212
2023-12-03,Bread,Pune_Store_1,210
2023-12-04,Bread,Pune_Store_1,204
2023-12-05,Bread,Pune_Store_1,194
2023-12-06,Bread,Pune_Store_1,204
2023-12-07,Bread,Pune_Store_1,202
2023-12-08,Bread,Pune_Store_1,195
2023-12-09,Bread,Pune_Store_1,215
2023-12-10,Bread,Pune_Store_1,212
2023-12-11,Bread,Pune_Store_1,204
2023-12-12,Bread,Pune_Store_1,182
2023-12-13,Bread,Pune_Store_1,194
2023-12-14,Bread,Pune_Store_1,199
2023-12-15,Bread,Pune_Store_1,198
2023-12-16,Bread,Pune_Store_1,210
2023-12-17,Bread,Pune_Store_1,216
2023-12-18,Bread,Pune_Store_1,200
2023-12-19,Bread,Pune_Store_1,205
2023-12-20,Bread,Pune_Store_1,200
2023-12-21,Bread,Pune_Store_1,200
2023-12-22,Bread,Pune_Store_1,196
2023-12-23,Bread,Pune_Store_1,217
2023-12-24,Bread,Pune_Store_1,205
2023-12-25,Bread,Pune_Store_1,191
2023-12-26,Bread,Pune_Store_1,193
2023-12-27,Bread,Pune_Store_1,199
2023-12-28,Bread,Pune_Store_1,195
2023-12-29,Bread,Pune_Store_1,188
2023-12-30,Bread,Pune_Store_1,212
2023-12-31,Bread,Pune_Store_1,221
2023-01-01,Rice,Pune_Store_1,142
2023-01-02,Rice,Pune_Store_1,138
2023-01-03,Rice,Pune_Store_1,130
2023-01-04,Rice,Pune_Store_1,126
2023-01-05,Rice,Pune_Store_1,126
2023-01-06,Rice,Pune_Store_1,142
2023-01-07,Rice,Pune_Store_1,147
2023-01-08,Rice,Pune_Store_1,149
2023-01-09,Rice,Pune_Store_1,130
2023-01-10,Rice,Pune_Store_1,122
2023-01-11,Rice,Pune_Store_1,133
2023-01-12,Rice,Pune_Store_1,130
2023-01-13,Rice,Pune_Store_1,123
2023-01-14,Rice,Pune_Store_1,154
2023-01-15,Rice,Pune_Store_1,145
2023-01-16,Rice,Pune_Store_1,135
2023-01-17,Rice,Pune_Store_1,124
2023-01-18,Rice,Pune_Store_1,117
2023-01-19,Rice,Pune_Store_1,142
2023-01-20,Rice,Pune_Store_1,135
2023-01-21,Rice,Pune_Store_1,146
2023-01-22,Rice,Pune_Store_1,138
2023-01-23,Rice,Pune_Store_1,121
2023-01-24,Rice,Pune_Store_1,133
2023-01-25,Rice,Pune_Store_1,122
2023-01-26,Rice,Pune_Store_1,125
2023-01-27,Rice,Pune_Store_1,131
2023-01-28,Rice,Pune_Store_1,158
2023-01-29,Rice,Pune_Store_1,146
2023-01-30,Rice,Pune_Store_1,134
2023-01-31,Rice,Pune_Store_1,141
2023-02-01,Rice,Pune_Store_1,121
2023-02-02,Rice,Pune_Store_1,132
2023-02-03,Rice,Pune_Store_1,140
2023-02-04,Rice,Pune_Store_1,142
2023-02-05,Rice,Pune_Store_1,143
2023-02-06,Rice,Pune_Store_1,120
2023-02-07,Rice,Pune_Store_1,129
2023-02-08,Rice,Pune_Store_1,133
2023-02-09,Rice,Pune_Store_1,117
2023-02-10,Rice,Pune_Store_1,140
2023-02-11,Rice,Pune_Store_1,152
2023-02-12,Rice,Pune_Store_1,151
2023-02-13,Rice,Pune_Store_1,132
2023-02-14,Rice,Pune_Store_1,124
2023-02-15,Rice,Pune_Store_1,126
2023-02-16,Rice,Pune_Store_1,124
2023-02-17,Rice,Pune_Store_1,139
2023-02-18,Rice,Pune_Store_1,138
2023-02-19,Rice,Pune_Store_1,140
2023-02-20,Rice,Pune_Store_1,119
2023-02-21,Rice,Pune_Store_1,141
2023-02-22,Rice,Pune_Store_1,138
2023-02-23,Rice,Pune_Store_1,136
2023-02-24,Rice,Pune_Store_1,141
2023-02-25,Rice,Pune_Store_1,150
2023-02-26,Rice,Pune_Store_1,146
2023-02-27,Rice,Pune_Store_1,139
2023-02-28,Rice,Pune_Store_1,132
2023-03-01,Rice,Pune_Store_1,135
2023-03-02,Rice,Pune_Store_1,141
2023-03-03,Rice,Pune_Store_1,121
2023-03-04,Rice,Pune_Store_1,150
2023-03-05,Rice,Pune_Store_1,137
2023-03-06,Rice,Pune_Store_1,128
2023-03-07,Rice,Pune_Store_1,131
2023-03-08,Rice,Pune_Store_1,135
2023-03-09,Rice,Pune_Store_1,130
2023-03-10,Rice,Pune_Store_1,141
2023-03-11,Rice,Pune_Store_1,148
2023-03-12,Rice,Pune_Store_1,146
2023-03-13,Rice,Pune_Store_1,126
2023-03-14,Rice,Pune_Store_1,119
2023-03-15,Rice,Pune_Store_1,130
2023-03-16,Rice,Pune_Store_1,139
2023-03-17,Rice,Pune_Store_1,130
2023-03-18,Rice,Pune_Store_1,153
2023-03-19,Rice,Pune_Store_1,146
2023-03-20,Rice,Pune_Store_1,135
2023-03-21,Rice,Pune_Store_1,132
2023-03-22,Rice,Pune_Store_1,143
2023-03-23,Rice,Pune_Store_1,121
2023-03-24,Rice,Pune_Store_1,140
2023-03-25,Rice,Pune_Store_1,149
2023-03-26,Rice,Pune_Store_1,138
2023-03-27,Rice,Pune_Store_1,128
2023-03-28,Rice,Pune_Store_1,128
2023-03-29,Rice,Pune_Store_1,133
2023-03-30,Rice,Pune_Store_1,136
2023-03-31,Rice,Pune_Store_1,130
2023-04-01,Rice,Pune_Store_1,152
2023-04-02,Rice,Pune_Store_1,135
2023-04-03,Rice,Pune_Store_1,120
2023-04-04,Rice,Pune_Store_1,136
2023-04-05,Rice,Pune_Store_1,125
2023-04-06,Rice,Pune_Store_1,125
2023-04-07,Rice,Pune_Store_1,119
2023-04-08,Rice,Pune_Store_1,149
2023-04-09,Rice,Pune_Store_1,134
2023-04-10,Rice,Pune_Store_1,131
2023-04-11,Rice,Pune_Store_1,143
2023-04-12,Rice,Pune_Store_1,123
2023-04-13,Rice,Pune_Store_1,122
2023-04-14,Rice,Pune_Store_1,139
2023-04-15,Rice,Pune_Store_1,157
2023-04-16,Rice,Pune_Store_1,145
2023-04-17,Rice,Pune_Store_1,130
2023-04-18,Rice,Pune_Store_1,138
2023-04-19,Rice,Pune_Store_1,141
2023-04-20,Rice,Pune_Store_1,135
2023-04-21,Rice,Pune_Store_1,136
2023-04-22,Rice,Pune_Store_1,140
2023-04-23,Rice,Pune_Store_1,137
2023-04-24,Rice,Pune_Store_1,133
2023-04-25,Rice,Pune_Store_1,119
2023-04-26,Rice,Pune_Store_1,137
2023-04-27,Rice,Pune_Store_1,125
2023-04-28,Rice,Pune_Store_1,138
2023-04-29,Rice,Pune_Store_1,137
2023-04-30,Rice,Pune_Store_1,139
2023-05-01,Rice,Pune_Store_1,127
2023-05-02,Rice,Pune_Store_1,122
2023-05-03,Rice,Pune_Store_1,137
2023-05-04,Rice,Pune_Store_1,122
2023-05-05,Rice,Pune_Store_1,141
2023-05-06,Rice,Pune_Store_1,154
2023-05-07,Rice,Pune_Store_1,146
2023-05-08,Rice,Pune_Store_1,121
2023-05-09,Rice,Pune_Store_1,126
2023-05-10,Rice,Pune_Store_1,126
2023-05-11,Rice,Pune_Store_1,124
2023-05-12,Rice,Pune_Store_1,144
2023-05-13,Rice,Pune_Store_1,144
2023-05-14,Rice,Pune_Store_1,140
2023-05-15,Rice,Pune_Store_1,138
2023-05-16,Rice,Pune_Store_1,126
2023-05-17,Rice,Pune_Store_1,127
2023-05-18,Rice,Pune_Store_1,130
2023-05-19,Rice,Pune_Store_1,135
2023-05-20,Rice,Pune_Store_1,145
2023-05-21,Rice,Pune_Store_1,154
2023-05-22,Rice,Pune_Store_1,133
2023-05-23,Rice,Pune_Store_1,119
2023-05-24,Rice,Pune_Store_1,136
2023-05-25,Rice,Pune_Store_1,133
2023-05-26,Rice,Pune_Store_1,131
2023-05-27,Rice,Pune_Store_1,147
2023-05-28,Rice,Pune_Store_1,138
2023-05-29,Rice,Pune_Store_1,138
2023-05-30,Rice,Pune_Store_1,131
2023-05-31,Rice,Pune_Store_1,135
2023-06-01,Rice,Pune_Store_1,120
2023-06-02,Rice,Pune_Store_1,125
2023-06-03,Rice,Pune_Store_1,146
2023-06-04,Rice,Pune_Store_1,138
2023-06-05,Rice,Pune_Store_1,127
2023-06-06,Rice,Pune_Store_1,117
2023-06-07,Rice,Pune_Store_1,134
2023-06-08,Rice,Pune_Store_1,135
2023-06-09,Rice,Pune_Store_1,135
2023-06-10,Rice,Pune_Store_1,154
2023-06-11,Rice,Pune_Store_1,150
2023-06-12,Rice,Pune_Store_1,136
2023-06-13,Rice,Pune_Store_1,131
2023-06-14,Rice,Pune_Store_1,121
2023-06-15,Rice,Pune_Store_1,126
2023-06-16,Rice,Pune_Store_1,121
2023-06-17,Rice,Pune_Store_1,159
2023-06-18,Rice,Pune_Store_1,144
2023-06-19,Rice,Pune_Store_1,120
2023-06-20,Rice,Pune_Store_1,131
2023-06-21,Rice,Pune_Store_1,140
2023-06-22,Rice,Pune_Store_1,133
2023-06-23,Rice,Pune_Store_1,128
2023-06-24,Rice,Pune_Store_1,131
2023-06-25,Rice,Pune_Store_1,144
2023-06-26,Rice,Pune_Store_1,128
2023-06-27,Rice,Pune_Store_1,128
2023-06-28,Rice,Pune_Store_1,139
2023-06-29,Rice,Pune_Store_1,139
2023-06-30,Rice,Pune_Store_1,120
2023-07-01,Rice,Pune_Store_1,144
2023-07-02,Rice,Pune_Store_1,139
2023-07-03,Rice,Pune_Store_1,125
2023-07-04,Rice,Pune_Store_1,127
2023-07-05,Rice,Pune_Store_1,134
2023-07-06,Rice,Pune_Store_1,127
2023-07-07,Rice,Pune_Store_1,125
2023-07-08,Rice,Pune_Store_1,150
2023-07-09,Rice,Pune_Store_1,147
2023-07-10,Rice,Pune_Store_1,130
2023-07-11,Rice,Pune_Store_1,135
2023-07-12,Rice,Pune_Store_1,134
2023-07-13,Rice,Pune_Store_1,136
2023-07-14,Rice,Pune_Store_1,133
2023-07-15,Rice,Pune_Store_1,144
2023-07-16,Rice,Pune_Store_1,145
2023-07-17,Rice,Pune_Store_1,137
2023-07-18,Rice,Pune_Store_1,140
2023-07-19,Rice,Pune_Store_1,132
2023-07-20,Rice,Pune_Store_1,123
2023-07-21,Rice,Pune_Store_1,129
2023-07-22,Rice,Pune_Store_1,142
2023-07-23,Rice,Pune_Store_1,147
2023-07-24,Rice,Pune_Store_1,134
2023-07-25,Rice,Pune_Store_1,135
2023-07-26,Rice,Pune_Store_1,130
2023-07-27,Rice,Pune_Store_1,133
2023-07-28,Rice,Pune_Store_1,131
2023-07-29,Rice,Pune_Store_1,137
2023-07-30,Rice,Pune_Store_1,144
2023-07-31,Rice,Pune_Store_1,124
2023-08-01,Rice,Pune_Store_1,134
2023-08-02,Rice,Pune_Store_1,129
2023-08-03,Rice,Pune_Store_1,128
2023-08-04,Rice,Pune_Store_1,120
2023-08-05,Rice,Pune_Store_1,136
2023-08-06,Rice,Pune_Store_1,150
2023-08-07,Rice,Pune_Store_1,121
2023-08-08,Rice,Pune_Store_1,141
2023-08-09,Rice,Pune_Store_1,119
2023-08-10,Rice,Pune_Store_1,130
2023-08-11,Rice,Pune_Store_1,117
2023-08-12,Rice,Pune_Store_1,143
2023-08-13,Rice,Pune_Store_1,140
2023-08-14,Rice,Pune_Store_1,132
2023-08-15,Rice,Pune_Store_1,135
2023-08-16,Rice,Pune_Store_1,136
2023-08-17,Rice,Pune_Store_1,138
2023-08-18,Rice,Pune_Store_1,121
2023-08-19,Rice,Pune_Store_1,145
2023-08-20,Rice,Pune_Store_1,145
2023-08-21,Rice,Pune_Store_1,139
2023-08-22,Rice,Pune_Store_1,128
2023-08-23,Rice,Pune_Store_1,139
2023-08-24,Rice,Pune_Store_1,118
2023-08-25,Rice,Pune_Store_1,133
2023-08-26,Rice,Pune_Store_1,144
2023-08-27,Rice,Pune_Store_1,141
2023-08-28,Rice,Pune_Store_1,128
2023-08-29,Rice,Pune_Store_1,141
2023-08-30,Rice,Pune_Store_1,121
2023-08-31,Rice,Pune_Store_1,125
2023-09-01,Rice,Pune_Store_1,138
2023-09-02,Rice,Pune_Store_1,138
2023-09-03,Rice,Pune_Store_1,136
2023-09-04,Rice,Pune_Store_1,138
2023-09-05,Rice,Pune_Store_1,125
2023-09-06,Rice,Pune_Store_1,128
2023-09-07,Rice,Pune_Store_1,138
2023-09-08,Rice,Pune_Store_1,136
2023-09-09,Rice,Pune_Store_1,144
2023-09-10,Rice,Pune_Store_1,133
2023-09-11,Rice,Pune_Store_1,136
2023-09-12,Rice,Pune_Store_1,127
2023-09-13,Rice,Pune_Store_1,128
2023-09-14,Rice,Pune_Store_1,137
2023-09-15,Rice,Pune_Store_1,119
2023-09-16,Rice,Pune_Store_1,144
2023-09-17,Rice,Pune_Store_1,149
2023-09-18,Rice,Pune_Store_1,133
2023-09-19,Rice,Pune_Store_1,122
2023-09-20,Rice,Pune_Store_1,127
2023-09-21,Rice,Pune_Store_1,120
2023-09-22,Rice,Pune_Store_1,122
2023-09-23,Rice,Pune_Store_1,134
2023-09-24,Rice,Pune_Store_1,134
2023-09-25,Rice,Pune_Store_1,130
2023-09-26,Rice,Pune_Store_1,121
2023-09-27,Rice,Pune_Store_1,133
2023-09-28,Rice,Pune_Store_1,130
2023-09-29,Rice,Pune_Store_1,123
2023-09-30,Rice,Pune_Store_1,139
2023-10-01,Rice,Pune_Store_1,173
2023-10-02,Rice,Pune_Store_1,148
2023-10-03,Rice,Pune_Store_1,159
2023-10-04,Rice,Pune_Store_1,161
2023-10-05,Rice,Pune_Store_1,143
2023-10-06,Rice,Pune_Store_1,165
2023-10-07,Rice,Pune_Store_1,174
2023-10-08,Rice,Pune_Store_1,169
2023-10-09,Rice,Pune_Store_1,154
2023-10-10,Rice,Pune_Store_1,158
2023-10-11,Rice,Pune_Store_1,163
2023-10-12,Rice,Pune_Store_1,164
2023-10-13,Rice,Pune_Store_1,147
2023-10-14,Rice,Pune_Store_1,160
2023-10-15,Rice,Pune_Store_1,169
2023-10-16,Rice,Pune_Store_1,156
2023-10-17,Rice,Pune_Store_1,156
2023-10-18,Rice,Pune_Store_1,157
2023-10-19,Rice,Pune_Store_1,158
2023-10-20,Rice,Pune_Store_1,155
2023-10-21,Rice,Pune_Store_1,176
2023-10-22,Rice,Pune_Store_1,157
2023-10-23,Rice,Pune_Store_1,165
2023-10-24,Rice,Pune_Store_1,153
2023-10-25,Rice,Pune_Store_1,142
2023-10-26,Rice,Pune_Store_1,152
2023-10-27,Rice,Pune_Store_1,149
2023-10-28,Rice,Pune_Store_1,174
2023-10-29,Rice,Pune_Store_1,180
2023-10-30,Rice,Pune_Store_1,147
2023-10-31,Rice,Pune_Store_1,145
2023-11-01,Rice,Pune_Store_1,151
2023-11-02,Rice,Pune_Store_1,145
2023-11-03,Rice,Pune_Store_1,145
2023-11-04,Rice,Pune_Store_1,165
2023-11-05,Rice,Pune_Store_1,166
2023-11-06,Rice,Pune_Store_1,144
2023-11-07,Rice,Pune_Store_1,152
2023-11-08,Rice,Pune_Store_1,141
2023-11-09,Rice,Pune_Store_1,151
2023-11-10,Rice,Pune_Store_1,160
2023-11-11,Rice,Pune_Store_1,174
